episode,reward,topology
355,37.0,sample_topology
356,58.0,sample_topology
357,64.0,sample_topology
358,44.0,sample_topology
359,59.0,sample_topology
360,55.0,sample_topology
361,84.0,sample_topology
362,78.0,sample_topology
363,13.0,sample_topology
364,50.0,sample_topology
365,34.0,sample_topology
366,35.0,sample_topology
367,31.0,sample_topology
368,54.0,sample_topology
369,52.0,sample_topology
370,35.0,sample_topology
371,50.0,sample_topology
372,45.0,sample_topology
373,44.0,sample_topology
374,77.0,sample_topology
375,64.0,sample_topology
376,70.0,sample_topology
377,39.0,sample_topology
378,54.0,sample_topology
379,34.0,sample_topology
380,35.0,sample_topology
381,36.0,sample_topology
382,78.0,sample_topology
383,45.0,sample_topology
384,45.0,sample_topology
385,56.0,sample_topology
386,48.0,sample_topology
387,66.0,sample_topology
388,61.0,sample_topology
389,43.0,sample_topology
390,53.0,sample_topology
391,34.0,sample_topology
392,47.0,sample_topology
393,56.0,sample_topology
394,50.0,sample_topology
395,68.0,sample_topology
396,20.0,sample_topology
397,66.0,sample_topology
398,32.0,sample_topology
399,9.0,sample_topology
400,49.0,sample_topology
401,60.0,sample_topology
402,51.0,sample_topology
403,76.0,sample_topology
404,55.0,sample_topology
405,50.0,sample_topology
406,60.0,sample_topology
407,37.0,sample_topology
408,63.0,sample_topology
409,25.0,sample_topology
410,39.0,sample_topology
411,78.0,sample_topology
412,43.0,sample_topology
413,53.0,sample_topology
414,82.0,sample_topology
415,69.0,sample_topology
416,43.0,sample_topology
417,47.0,sample_topology
418,57.0,sample_topology
419,51.0,sample_topology
420,41.0,sample_topology
421,48.0,sample_topology
422,68.0,sample_topology
423,72.0,sample_topology
424,60.0,sample_topology
425,45.0,sample_topology
426,55.0,sample_topology
427,48.0,sample_topology
428,34.0,sample_topology
429,16.0,sample_topology
430,37.0,sample_topology
431,54.0,sample_topology
432,49.0,sample_topology
433,44.0,sample_topology
434,40.0,sample_topology
435,67.0,sample_topology
436,40.0,sample_topology
437,63.0,sample_topology
438,61.0,sample_topology
439,70.0,sample_topology
440,57.0,sample_topology
441,43.0,sample_topology
442,58.0,sample_topology
443,76.0,sample_topology
444,64.0,sample_topology
445,41.0,sample_topology
446,77.0,sample_topology
447,67.0,sample_topology
448,23.0,sample_topology
449,72.0,sample_topology
450,64.0,sample_topology
451,59.0,sample_topology
452,88.0,sample_topology
453,69.0,sample_topology
454,31.0,sample_topology
455,70.0,sample_topology
456,80.0,sample_topology
457,70.0,sample_topology
458,42.0,sample_topology
459,22.0,sample_topology
460,46.0,sample_topology
461,72.0,sample_topology
462,46.0,sample_topology
463,82.0,sample_topology
464,47.0,sample_topology
465,59.0,sample_topology
466,39.0,sample_topology
467,63.0,sample_topology
468,25.0,sample_topology
469,44.0,sample_topology
470,70.0,sample_topology
471,53.0,sample_topology
472,53.0,sample_topology
473,48.0,sample_topology
474,52.0,sample_topology
475,69.0,sample_topology
476,70.0,sample_topology
477,69.0,sample_topology
478,60.0,sample_topology
479,36.0,sample_topology
480,66.0,sample_topology
481,60.0,sample_topology
482,31.0,sample_topology
483,25.0,sample_topology
484,67.0,sample_topology
485,45.0,sample_topology
486,69.0,sample_topology
487,63.0,sample_topology
488,50.0,sample_topology
489,53.0,sample_topology
490,60.0,sample_topology
491,49.0,sample_topology
492,45.0,sample_topology
493,70.0,sample_topology
494,38.0,sample_topology
495,64.0,sample_topology
496,22.0,sample_topology
497,38.0,sample_topology
498,41.0,sample_topology
499,47.0,sample_topology
500,73.0,sample_topology
501,43.0,sample_topology
502,90.0,sample_topology
503,79.0,sample_topology
504,46.0,sample_topology
505,32.0,sample_topology
506,64.0,sample_topology
507,50.0,sample_topology
508,75.0,sample_topology
509,40.0,sample_topology
510,46.0,sample_topology
511,66.0,sample_topology
512,73.0,sample_topology
513,61.0,sample_topology
514,58.0,sample_topology
515,74.0,sample_topology
516,19.0,sample_topology
517,18.0,sample_topology
518,54.0,sample_topology
519,68.0,sample_topology
520,66.0,sample_topology
521,48.0,sample_topology
522,45.0,sample_topology
523,78.0,sample_topology
524,63.0,sample_topology
525,56.0,sample_topology
526,49.0,sample_topology
527,85.0,sample_topology
528,42.0,sample_topology
529,59.0,sample_topology
530,61.0,sample_topology
531,47.0,sample_topology
532,49.0,sample_topology
533,44.0,sample_topology
534,73.0,sample_topology
535,53.0,sample_topology
536,47.0,sample_topology
537,53.0,sample_topology
538,46.0,sample_topology
539,63.0,sample_topology
540,84.0,sample_topology
541,57.0,sample_topology
542,49.0,sample_topology
543,66.0,sample_topology
544,70.0,sample_topology
545,39.0,sample_topology
546,54.0,sample_topology
547,61.0,sample_topology
548,52.0,sample_topology
549,57.0,sample_topology
550,98.0,sample_topology
551,88.0,sample_topology
552,50.0,sample_topology
553,57.0,sample_topology
554,69.0,sample_topology
555,41.0,sample_topology
556,86.0,sample_topology
557,54.0,sample_topology
558,33.0,sample_topology
559,70.0,sample_topology
560,57.0,sample_topology
561,74.0,sample_topology
562,64.0,sample_topology
563,89.0,sample_topology
564,81.0,sample_topology
565,68.0,sample_topology
566,63.0,sample_topology
