episode,reward,topology
213,49.0,demo_corporate_network
214,74.0,demo_corporate_network
215,121.0,demo_corporate_network
216,109.0,demo_corporate_network
217,89.0,demo_corporate_network
218,53.0,demo_corporate_network
219,54.0,demo_corporate_network
220,41.0,demo_corporate_network
221,79.0,demo_corporate_network
222,54.0,demo_corporate_network
223,55.0,demo_corporate_network
224,131.0,demo_corporate_network
225,136.0,demo_corporate_network
226,72.0,demo_corporate_network
227,55.0,demo_corporate_network
228,69.0,demo_corporate_network
229,1.0,demo_corporate_network
230,6.0,demo_corporate_network
231,6.0,demo_corporate_network
232,-29.0,demo_corporate_network
233,32.0,demo_corporate_network
234,48.0,demo_corporate_network
235,-6.0,demo_corporate_network
236,87.0,demo_corporate_network
237,1.0,demo_corporate_network
238,44.0,demo_corporate_network
239,14.0,demo_corporate_network
240,3.0,demo_corporate_network
241,10.0,demo_corporate_network
242,-9.0,demo_corporate_network
243,0.0,demo_corporate_network
244,-33.0,demo_corporate_network
245,73.0,demo_corporate_network
246,105.0,demo_corporate_network
247,115.0,demo_corporate_network
248,103.0,demo_corporate_network
249,136.0,demo_corporate_network
250,111.0,demo_corporate_network
251,104.0,demo_corporate_network
252,-8.0,demo_corporate_network
253,83.0,demo_corporate_network
254,81.0,demo_corporate_network
255,95.0,demo_corporate_network
256,89.0,demo_corporate_network
257,77.0,demo_corporate_network
258,90.0,demo_corporate_network
259,83.0,demo_corporate_network
260,82.0,demo_corporate_network
261,74.0,demo_corporate_network
262,87.0,demo_corporate_network
263,72.0,demo_corporate_network
264,70.0,demo_corporate_network
265,44.0,demo_corporate_network
266,79.0,demo_corporate_network
267,87.0,demo_corporate_network
268,77.0,demo_corporate_network
269,70.0,demo_corporate_network
270,46.0,demo_corporate_network
271,109.0,demo_corporate_network
272,92.0,demo_corporate_network
273,85.0,demo_corporate_network
274,92.0,demo_corporate_network
275,95.0,demo_corporate_network
276,80.0,demo_corporate_network
277,57.0,demo_corporate_network
278,69.0,demo_corporate_network
279,81.0,demo_corporate_network
280,87.0,demo_corporate_network
281,87.0,demo_corporate_network
282,94.0,demo_corporate_network
283,95.0,demo_corporate_network
284,87.0,demo_corporate_network
285,92.0,demo_corporate_network
286,124.0,demo_corporate_network
287,87.0,demo_corporate_network
288,87.0,demo_corporate_network
289,118.0,demo_corporate_network
290,119.0,demo_corporate_network
291,85.0,demo_corporate_network
292,92.0,demo_corporate_network
293,85.0,demo_corporate_network
294,63.0,demo_corporate_network
295,74.0,demo_corporate_network
296,79.0,demo_corporate_network
297,118.0,demo_corporate_network
298,76.0,demo_corporate_network
299,75.0,demo_corporate_network
300,78.0,demo_corporate_network
301,124.0,demo_corporate_network
302,101.0,demo_corporate_network
303,81.0,demo_corporate_network
304,78.0,demo_corporate_network
305,78.0,demo_corporate_network
306,89.0,demo_corporate_network
307,132.0,demo_corporate_network
308,150.0,demo_corporate_network
309,81.0,demo_corporate_network
310,95.0,demo_corporate_network
311,70.0,demo_corporate_network
312,64.0,demo_corporate_network
313,99.0,demo_corporate_network
314,70.0,demo_corporate_network
315,106.0,demo_corporate_network
316,76.0,demo_corporate_network
317,64.0,demo_corporate_network
318,66.0,demo_corporate_network
319,75.0,demo_corporate_network
320,118.0,demo_corporate_network
321,75.0,demo_corporate_network
322,92.0,demo_corporate_network
323,97.0,demo_corporate_network
324,86.0,demo_corporate_network
325,72.0,demo_corporate_network
326,87.0,demo_corporate_network
327,85.0,demo_corporate_network
328,87.0,demo_corporate_network
329,93.0,demo_corporate_network
330,79.0,demo_corporate_network
331,84.0,demo_corporate_network
332,86.0,demo_corporate_network
333,122.0,demo_corporate_network
334,95.0,demo_corporate_network
335,89.0,demo_corporate_network
336,67.0,demo_corporate_network
337,64.0,demo_corporate_network
338,85.0,demo_corporate_network
339,85.0,demo_corporate_network
340,98.0,demo_corporate_network
341,113.0,demo_corporate_network
342,202.0,demo_corporate_network
343,105.0,demo_corporate_network
344,123.0,demo_corporate_network
345,87.0,demo_corporate_network
346,82.0,demo_corporate_network
347,66.0,demo_corporate_network
348,83.0,demo_corporate_network
349,87.0,demo_corporate_network
350,87.0,demo_corporate_network
351,88.0,demo_corporate_network
352,105.0,demo_corporate_network
353,173.0,demo_corporate_network
354,157.0,demo_corporate_network
355,144.0,demo_corporate_network
356,159.0,demo_corporate_network
357,72.0,demo_corporate_network
358,89.0,demo_corporate_network
359,79.0,demo_corporate_network
360,115.0,demo_corporate_network
361,60.0,demo_corporate_network
362,150.0,demo_corporate_network
363,91.0,demo_corporate_network
364,139.0,demo_corporate_network
365,122.0,demo_corporate_network
366,145.0,demo_corporate_network
367,112.0,demo_corporate_network
368,75.0,demo_corporate_network
369,89.0,demo_corporate_network
370,112.0,demo_corporate_network
371,80.0,demo_corporate_network
372,97.0,demo_corporate_network
373,58.0,demo_corporate_network
374,72.0,demo_corporate_network
375,79.0,demo_corporate_network
376,77.0,demo_corporate_network
377,89.0,demo_corporate_network
378,123.0,demo_corporate_network
379,82.0,demo_corporate_network
380,79.0,demo_corporate_network
381,157.0,demo_corporate_network
382,102.0,demo_corporate_network
383,105.0,demo_corporate_network
384,15.0,demo_corporate_network
385,112.0,demo_corporate_network
386,102.0,demo_corporate_network
387,99.0,demo_corporate_network
388,74.0,demo_corporate_network
389,77.0,demo_corporate_network
390,137.0,demo_corporate_network
391,53.0,demo_corporate_network
392,136.0,demo_corporate_network
393,91.0,demo_corporate_network
394,97.0,demo_corporate_network
395,84.0,demo_corporate_network
396,145.0,demo_corporate_network
397,152.0,demo_corporate_network
398,62.0,demo_corporate_network
399,95.0,demo_corporate_network
400,90.0,demo_corporate_network
401,68.0,demo_corporate_network
402,123.0,demo_corporate_network
403,78.0,demo_corporate_network
404,103.0,demo_corporate_network
405,168.0,demo_corporate_network
406,100.0,demo_corporate_network
407,84.0,demo_corporate_network
408,123.0,demo_corporate_network
409,102.0,demo_corporate_network
410,119.0,demo_corporate_network
411,82.0,demo_corporate_network
412,85.0,demo_corporate_network
413,146.0,demo_corporate_network
414,160.0,demo_corporate_network
415,153.0,demo_corporate_network
416,88.0,demo_corporate_network
417,131.0,demo_corporate_network
418,123.0,demo_corporate_network
419,134.0,demo_corporate_network
420,159.0,demo_corporate_network
421,123.0,demo_corporate_network
422,79.0,demo_corporate_network
423,161.0,demo_corporate_network
424,163.0,demo_corporate_network
425,128.0,demo_corporate_network
426,103.0,demo_corporate_network
427,147.0,demo_corporate_network
428,128.0,demo_corporate_network
429,152.0,demo_corporate_network
430,151.0,demo_corporate_network
431,133.0,demo_corporate_network
432,191.0,demo_corporate_network
433,138.0,demo_corporate_network
434,161.0,demo_corporate_network
435,120.0,demo_corporate_network
436,99.0,demo_corporate_network
437,116.0,demo_corporate_network
438,134.0,demo_corporate_network
439,115.0,demo_corporate_network
440,151.0,demo_corporate_network
441,184.0,demo_corporate_network
442,118.0,demo_corporate_network
443,137.0,demo_corporate_network
444,92.0,demo_corporate_network
445,110.0,demo_corporate_network
446,123.0,demo_corporate_network
447,49.0,demo_corporate_network
448,111.0,demo_corporate_network
449,-3.0,demo_corporate_network
450,141.0,demo_corporate_network
451,151.0,demo_corporate_network
452,195.0,demo_corporate_network
453,86.0,demo_corporate_network
454,183.0,demo_corporate_network
455,162.0,demo_corporate_network
456,97.0,demo_corporate_network
457,-18.0,demo_corporate_network
458,128.0,demo_corporate_network
459,89.0,demo_corporate_network
460,56.0,demo_corporate_network
461,136.0,demo_corporate_network
462,60.0,demo_corporate_network
463,121.0,demo_corporate_network
464,183.0,demo_corporate_network
465,198.0,demo_corporate_network
466,206.0,demo_corporate_network
467,135.0,demo_corporate_network
468,135.0,demo_corporate_network
469,108.0,demo_corporate_network
470,73.0,demo_corporate_network
471,121.0,demo_corporate_network
472,152.0,demo_corporate_network
473,145.0,demo_corporate_network
474,42.0,demo_corporate_network
475,106.0,demo_corporate_network
476,87.0,demo_corporate_network
477,101.0,demo_corporate_network
478,47.0,demo_corporate_network
479,152.0,demo_corporate_network
480,179.0,demo_corporate_network
481,141.0,demo_corporate_network
482,121.0,demo_corporate_network
483,155.0,demo_corporate_network
484,92.0,demo_corporate_network
485,84.0,demo_corporate_network
486,108.0,demo_corporate_network
487,128.0,demo_corporate_network
488,147.0,demo_corporate_network
489,172.0,demo_corporate_network
490,160.0,demo_corporate_network
491,167.0,demo_corporate_network
492,158.0,demo_corporate_network
493,99.0,demo_corporate_network
494,176.0,demo_corporate_network
495,94.0,demo_corporate_network
496,178.0,demo_corporate_network
497,113.0,demo_corporate_network
498,194.0,demo_corporate_network
499,132.0,demo_corporate_network
500,120.0,demo_corporate_network
