episode,reward,topology
1141,111.0,topology_4host
1142,119.0,topology_4host
1143,114.0,topology_4host
1144,106.0,topology_4host
1145,137.0,topology_4host
1146,83.0,topology_4host
1147,129.0,topology_4host
1148,99.0,topology_4host
1149,156.0,topology_4host
1150,141.0,topology_4host
1151,124.0,topology_4host
1152,142.0,topology_4host
1153,122.0,topology_4host
1154,155.0,topology_4host
1155,146.0,topology_4host
1156,119.0,topology_4host
1157,97.0,topology_4host
1158,29.0,topology_4host
1159,99.0,topology_4host
1160,92.0,topology_4host
1161,45.0,topology_4host
1162,116.0,topology_4host
1163,40.0,topology_4host
1164,135.0,topology_4host
1165,144.0,topology_4host
1166,125.0,topology_4host
1167,136.0,topology_4host
1168,82.0,topology_4host
1169,132.0,topology_4host
1170,122.0,topology_4host
1171,123.0,topology_4host
1172,112.0,topology_4host
1173,111.0,topology_4host
1174,134.0,topology_4host
1175,67.0,topology_4host
1176,41.0,topology_4host
1177,107.0,topology_4host
1178,132.0,topology_4host
1179,63.0,topology_4host
1180,129.0,topology_4host
1181,129.0,topology_4host
1182,85.0,topology_4host
1183,88.0,topology_4host
1184,68.0,topology_4host
1185,125.0,topology_4host
1186,116.0,topology_4host
1187,69.0,topology_4host
1188,92.0,topology_4host
1189,142.0,topology_4host
1190,104.0,topology_4host
1191,102.0,topology_4host
1192,113.0,topology_4host
1193,130.0,topology_4host
1194,131.0,topology_4host
1195,141.0,topology_4host
1196,90.0,topology_4host
1197,111.0,topology_4host
1198,65.0,topology_4host
1199,25.0,topology_4host
1200,73.0,topology_4host
1201,140.0,topology_4host
1202,108.0,topology_4host
1203,132.0,topology_4host
1204,102.0,topology_4host
1205,131.0,topology_4host
1206,91.0,topology_4host
1207,110.0,topology_4host
1208,139.0,topology_4host
1209,56.0,topology_4host
1210,86.0,topology_4host
1211,88.0,topology_4host
1212,120.0,topology_4host
1213,100.0,topology_4host
1214,136.0,topology_4host
1215,110.0,topology_4host
1216,43.0,topology_4host
1217,102.0,topology_4host
1218,117.0,topology_4host
1219,93.0,topology_4host
1220,165.0,topology_4host
1221,120.0,topology_4host
1222,164.0,topology_4host
1223,99.0,topology_4host
1224,104.0,topology_4host
1225,108.0,topology_4host
1226,129.0,topology_4host
1227,122.0,topology_4host
1228,109.0,topology_4host
1229,121.0,topology_4host
1230,122.0,topology_4host
1231,109.0,topology_4host
1232,111.0,topology_4host
1233,110.0,topology_4host
1234,102.0,topology_4host
1235,126.0,topology_4host
1236,76.0,topology_4host
1237,67.0,topology_4host
1238,115.0,topology_4host
1239,172.0,topology_4host
1240,141.0,topology_4host
1241,132.0,topology_4host
1242,154.0,topology_4host
1243,104.0,topology_4host
1244,80.0,topology_4host
1245,64.0,topology_4host
1246,101.0,topology_4host
1247,145.0,topology_4host
1248,121.0,topology_4host
1249,129.0,topology_4host
1250,123.0,topology_4host
1251,120.0,topology_4host
1252,130.0,topology_4host
1253,83.0,topology_4host
1254,104.0,topology_4host
1255,102.0,topology_4host
1256,108.0,topology_4host
1257,143.0,topology_4host
1258,165.0,topology_4host
1259,143.0,topology_4host
1260,65.0,topology_4host
1261,133.0,topology_4host
1262,66.0,topology_4host
1263,116.0,topology_4host
1264,145.0,topology_4host
1265,132.0,topology_4host
1266,126.0,topology_4host
1267,118.0,topology_4host
1268,157.0,topology_4host
1269,144.0,topology_4host
1270,164.0,topology_4host
1271,116.0,topology_4host
1272,76.0,topology_4host
1273,141.0,topology_4host
1274,118.0,topology_4host
1275,-11.0,topology_4host
1276,-19.0,topology_4host
1277,82.0,topology_4host
1278,127.0,topology_4host
1279,56.0,topology_4host
1280,109.0,topology_4host
1281,64.0,topology_4host
1282,73.0,topology_4host
1283,104.0,topology_4host
1284,99.0,topology_4host
1285,103.0,topology_4host
1286,107.0,topology_4host
1287,132.0,topology_4host
1288,94.0,topology_4host
1289,110.0,topology_4host
1290,143.0,topology_4host
1291,154.0,topology_4host
1292,-62.0,topology_4host
1293,73.0,topology_4host
1294,114.0,topology_4host
1295,157.0,topology_4host
1296,127.0,topology_4host
1297,123.0,topology_4host
1298,164.0,topology_4host
1299,77.0,topology_4host
1300,49.0,topology_4host
1301,68.0,topology_4host
1302,11.0,topology_4host
1303,90.0,topology_4host
1304,157.0,topology_4host
1305,52.0,topology_4host
1306,77.0,topology_4host
1307,119.0,topology_4host
1308,-40.0,topology_4host
1309,103.0,topology_4host
1310,99.0,topology_4host
1311,34.0,topology_4host
1312,82.0,topology_4host
1313,113.0,topology_4host
1314,145.0,topology_4host
1315,113.0,topology_4host
1316,119.0,topology_4host
1317,115.0,topology_4host
1318,100.0,topology_4host
1319,129.0,topology_4host
1320,13.0,topology_4host
1321,106.0,topology_4host
1322,113.0,topology_4host
1323,16.0,topology_4host
1324,153.0,topology_4host
1325,97.0,topology_4host
1326,58.0,topology_4host
1327,104.0,topology_4host
1328,81.0,topology_4host
1329,160.0,topology_4host
1330,92.0,topology_4host
1331,115.0,topology_4host
1332,121.0,topology_4host
1333,126.0,topology_4host
1334,137.0,topology_4host
1335,133.0,topology_4host
1336,86.0,topology_4host
1337,108.0,topology_4host
1338,87.0,topology_4host
1339,101.0,topology_4host
1340,35.0,topology_4host
1341,110.0,topology_4host
1342,10.0,topology_4host
1343,141.0,topology_4host
1344,176.0,topology_4host
1345,142.0,topology_4host
1346,110.0,topology_4host
1347,174.0,topology_4host
1348,103.0,topology_4host
1349,100.0,topology_4host
1350,84.0,topology_4host
1351,129.0,topology_4host
1352,90.0,topology_4host
1353,134.0,topology_4host
1354,116.0,topology_4host
1355,104.0,topology_4host
1356,119.0,topology_4host
1357,29.0,topology_4host
1358,72.0,topology_4host
1359,85.0,topology_4host
1360,101.0,topology_4host
1361,130.0,topology_4host
1362,79.0,topology_4host
1363,150.0,topology_4host
1364,139.0,topology_4host
1365,-19.0,topology_4host
1366,68.0,topology_4host
1367,123.0,topology_4host
1368,144.0,topology_4host
1369,132.0,topology_4host
1370,-34.0,topology_4host
1371,105.0,topology_4host
1372,184.0,topology_4host
1373,35.0,topology_4host
1374,145.0,topology_4host
1375,70.0,topology_4host
1376,82.0,topology_4host
1377,145.0,topology_4host
1378,134.0,topology_4host
1379,136.0,topology_4host
1380,122.0,topology_4host
1381,130.0,topology_4host
1382,104.0,topology_4host
1383,149.0,topology_4host
1384,73.0,topology_4host
1385,142.0,topology_4host
1386,158.0,topology_4host
1387,99.0,topology_4host
1388,119.0,topology_4host
1389,127.0,topology_4host
1390,142.0,topology_4host
1391,152.0,topology_4host
1392,169.0,topology_4host
1393,99.0,topology_4host
1394,137.0,topology_4host
1395,153.0,topology_4host
1396,91.0,topology_4host
1397,101.0,topology_4host
1398,142.0,topology_4host
1399,127.0,topology_4host
1400,138.0,topology_4host
1401,148.0,topology_4host
1402,119.0,topology_4host
1403,104.0,topology_4host
1404,138.0,topology_4host
1405,120.0,topology_4host
1406,138.0,topology_4host
1407,42.0,topology_4host
1408,156.0,topology_4host
1409,24.0,topology_4host
1410,41.0,topology_4host
1411,108.0,topology_4host
1412,68.0,topology_4host
1413,128.0,topology_4host
1414,158.0,topology_4host
1415,127.0,topology_4host
1416,130.0,topology_4host
1417,100.0,topology_4host
1418,67.0,topology_4host
1419,122.0,topology_4host
1420,79.0,topology_4host
1421,101.0,topology_4host
1422,119.0,topology_4host
1423,132.0,topology_4host
1424,111.0,topology_4host
1425,155.0,topology_4host
1426,172.0,topology_4host
1427,91.0,topology_4host
1428,81.0,topology_4host
1429,87.0,topology_4host
1430,118.0,topology_4host
1431,124.0,topology_4host
1432,133.0,topology_4host
1433,160.0,topology_4host
1434,153.0,topology_4host
1435,177.0,topology_4host
1436,78.0,topology_4host
1437,147.0,topology_4host
1438,98.0,topology_4host
1439,157.0,topology_4host
1440,12.0,topology_4host
1441,97.0,topology_4host
1442,126.0,topology_4host
1443,160.0,topology_4host
1444,148.0,topology_4host
1445,104.0,topology_4host
1446,102.0,topology_4host
1447,72.0,topology_4host
1448,159.0,topology_4host
1449,158.0,topology_4host
1450,139.0,topology_4host
1451,131.0,topology_4host
1452,8.0,topology_4host
1453,170.0,topology_4host
1454,120.0,topology_4host
1455,147.0,topology_4host
1456,107.0,topology_4host
1457,88.0,topology_4host
1458,109.0,topology_4host
1459,155.0,topology_4host
1460,121.0,topology_4host
1461,140.0,topology_4host
1462,117.0,topology_4host
1463,89.0,topology_4host
1464,135.0,topology_4host
1465,130.0,topology_4host
1466,117.0,topology_4host
1467,150.0,topology_4host
1468,118.0,topology_4host
1469,3.0,topology_4host
1470,119.0,topology_4host
1471,55.0,topology_4host
1472,151.0,topology_4host
1473,106.0,topology_4host
1474,99.0,topology_4host
1475,104.0,topology_4host
1476,117.0,topology_4host
1477,87.0,topology_4host
1478,107.0,topology_4host
1479,127.0,topology_4host
1480,102.0,topology_4host
1481,102.0,topology_4host
1482,142.0,topology_4host
1483,40.0,topology_4host
1484,45.0,topology_4host
1485,69.0,topology_4host
1486,23.0,topology_4host
1487,110.0,topology_4host
1488,87.0,topology_4host
1489,138.0,topology_4host
1490,172.0,topology_4host
1491,78.0,topology_4host
1492,100.0,topology_4host
1493,129.0,topology_4host
1494,90.0,topology_4host
1495,85.0,topology_4host
1496,137.0,topology_4host
1497,128.0,topology_4host
1498,153.0,topology_4host
1499,167.0,topology_4host
1500,130.0,topology_4host
1501,132.0,topology_4host
1502,168.0,topology_4host
1503,128.0,topology_4host
1504,128.0,topology_4host
1505,150.0,topology_4host
1506,65.0,topology_4host
1507,110.0,topology_4host
1508,167.0,topology_4host
1509,130.0,topology_4host
1510,74.0,topology_4host
1511,186.0,topology_4host
1512,138.0,topology_4host
1513,126.0,topology_4host
1514,117.0,topology_4host
1515,141.0,topology_4host
1516,115.0,topology_4host
1517,134.0,topology_4host
1518,32.0,topology_4host
1519,126.0,topology_4host
1520,74.0,topology_4host
1521,72.0,topology_4host
1522,126.0,topology_4host
1523,109.0,topology_4host
1524,45.0,topology_4host
1525,155.0,topology_4host
1526,33.0,topology_4host
1527,139.0,topology_4host
1528,3.0,topology_4host
1529,164.0,topology_4host
1530,145.0,topology_4host
1531,24.0,topology_4host
1532,175.0,topology_4host
1533,153.0,topology_4host
1534,143.0,topology_4host
1535,139.0,topology_4host
1536,-14.0,topology_4host
1537,79.0,topology_4host
1538,149.0,topology_4host
1539,50.0,topology_4host
1540,142.0,topology_4host
1541,90.0,topology_4host
1542,123.0,topology_4host
1543,177.0,topology_4host
1544,116.0,topology_4host
1545,123.0,topology_4host
1546,100.0,topology_4host
1547,115.0,topology_4host
1548,129.0,topology_4host
1549,141.0,topology_4host
1550,84.0,topology_4host
1551,94.0,topology_4host
1552,172.0,topology_4host
1553,109.0,topology_4host
1554,43.0,topology_4host
1555,117.0,topology_4host
1556,115.0,topology_4host
1557,58.0,topology_4host
1558,145.0,topology_4host
1559,183.0,topology_4host
1560,23.0,topology_4host
1561,93.0,topology_4host
1562,82.0,topology_4host
1563,132.0,topology_4host
1564,3.0,topology_4host
1565,141.0,topology_4host
1566,108.0,topology_4host
1567,101.0,topology_4host
1568,120.0,topology_4host
1569,160.0,topology_4host
1570,117.0,topology_4host
1571,154.0,topology_4host
1572,137.0,topology_4host
1573,77.0,topology_4host
1574,131.0,topology_4host
1575,130.0,topology_4host
1576,73.0,topology_4host
1577,133.0,topology_4host
1578,121.0,topology_4host
1579,134.0,topology_4host
1580,60.0,topology_4host
1581,147.0,topology_4host
1582,139.0,topology_4host
1583,121.0,topology_4host
1584,117.0,topology_4host
1585,111.0,topology_4host
1586,87.0,topology_4host
1587,90.0,topology_4host
1588,116.0,topology_4host
1589,136.0,topology_4host
1590,8.0,topology_4host
1591,139.0,topology_4host
1592,101.0,topology_4host
1593,183.0,topology_4host
1594,-18.0,topology_4host
1595,112.0,topology_4host
1596,113.0,topology_4host
1597,73.0,topology_4host
1598,155.0,topology_4host
1599,155.0,topology_4host
1600,105.0,topology_4host
1601,137.0,topology_4host
1602,165.0,topology_4host
1603,110.0,topology_4host
1604,138.0,topology_4host
1605,121.0,topology_4host
1606,87.0,topology_4host
1607,43.0,topology_4host
1608,85.0,topology_4host
1609,142.0,topology_4host
1610,10.0,topology_4host
1611,-46.0,topology_4host
1612,85.0,topology_4host
1613,126.0,topology_4host
1614,145.0,topology_4host
1615,146.0,topology_4host
1616,134.0,topology_4host
1617,127.0,topology_4host
1618,74.0,topology_4host
1619,145.0,topology_4host
1620,88.0,topology_4host
1621,145.0,topology_4host
1622,123.0,topology_4host
1623,191.0,topology_4host
1624,83.0,topology_4host
1625,62.0,topology_4host
1626,137.0,topology_4host
1627,125.0,topology_4host
1628,116.0,topology_4host
1629,136.0,topology_4host
1630,146.0,topology_4host
1631,76.0,topology_4host
1632,151.0,topology_4host
1633,159.0,topology_4host
1634,169.0,topology_4host
1635,177.0,topology_4host
1636,163.0,topology_4host
1637,144.0,topology_4host
1638,65.0,topology_4host
1639,52.0,topology_4host
1640,131.0,topology_4host
1641,92.0,topology_4host
1642,116.0,topology_4host
1643,151.0,topology_4host
1644,129.0,topology_4host
1645,108.0,topology_4host
1646,147.0,topology_4host
1647,78.0,topology_4host
1648,136.0,topology_4host
1649,103.0,topology_4host
1650,169.0,topology_4host
1651,126.0,topology_4host
1652,65.0,topology_4host
1653,153.0,topology_4host
1654,188.0,topology_4host
1655,171.0,topology_4host
1656,128.0,topology_4host
1657,176.0,topology_4host
1658,54.0,topology_4host
1659,143.0,topology_4host
1660,119.0,topology_4host
1661,44.0,topology_4host
1662,-11.0,topology_4host
1663,-1.0,topology_4host
1664,130.0,topology_4host
1665,132.0,topology_4host
1666,129.0,topology_4host
1667,116.0,topology_4host
1668,72.0,topology_4host
1669,125.0,topology_4host
1670,12.0,topology_4host
1671,141.0,topology_4host
1672,140.0,topology_4host
1673,147.0,topology_4host
1674,124.0,topology_4host
1675,145.0,topology_4host
1676,140.0,topology_4host
1677,104.0,topology_4host
1678,73.0,topology_4host
1679,124.0,topology_4host
1680,113.0,topology_4host
1681,143.0,topology_4host
1682,102.0,topology_4host
1683,16.0,topology_4host
1684,-13.0,topology_4host
1685,35.0,topology_4host
1686,74.0,topology_4host
1687,135.0,topology_4host
1688,84.0,topology_4host
1689,116.0,topology_4host
1690,57.0,topology_4host
1691,128.0,topology_4host
1692,81.0,topology_4host
1693,119.0,topology_4host
1694,134.0,topology_4host
1695,112.0,topology_4host
1696,133.0,topology_4host
1697,46.0,topology_4host
1698,62.0,topology_4host
1699,158.0,topology_4host
1700,149.0,topology_4host
1701,138.0,topology_4host
1702,138.0,topology_4host
1703,139.0,topology_4host
1704,115.0,topology_4host
1705,145.0,topology_4host
1706,111.0,topology_4host
1707,75.0,topology_4host
1708,136.0,topology_4host
1709,145.0,topology_4host
1710,149.0,topology_4host
1711,143.0,topology_4host
1712,147.0,topology_4host
1713,137.0,topology_4host
1714,149.0,topology_4host
1715,132.0,topology_4host
1716,59.0,topology_4host
1717,155.0,topology_4host
1718,112.0,topology_4host
1719,164.0,topology_4host
1720,126.0,topology_4host
1721,75.0,topology_4host
1722,124.0,topology_4host
1723,144.0,topology_4host
1724,136.0,topology_4host
1725,179.0,topology_4host
1726,155.0,topology_4host
1727,155.0,topology_4host
1728,104.0,topology_4host
1729,107.0,topology_4host
1730,147.0,topology_4host
1731,126.0,topology_4host
1732,156.0,topology_4host
1733,73.0,topology_4host
1734,151.0,topology_4host
1735,57.0,topology_4host
1736,100.0,topology_4host
1737,124.0,topology_4host
1738,139.0,topology_4host
1739,133.0,topology_4host
1740,135.0,topology_4host
1741,177.0,topology_4host
1742,-10.0,topology_4host
1743,147.0,topology_4host
1744,139.0,topology_4host
1745,156.0,topology_4host
1746,172.0,topology_4host
1747,160.0,topology_4host
1748,165.0,topology_4host
1749,58.0,topology_4host
1750,166.0,topology_4host
1751,118.0,topology_4host
1752,171.0,topology_4host
1753,126.0,topology_4host
1754,108.0,topology_4host
1755,54.0,topology_4host
1756,98.0,topology_4host
1757,91.0,topology_4host
1758,107.0,topology_4host
1759,99.0,topology_4host
1760,184.0,topology_4host
1761,110.0,topology_4host
1762,129.0,topology_4host
1763,150.0,topology_4host
1764,109.0,topology_4host
1765,167.0,topology_4host
1766,148.0,topology_4host
1767,125.0,topology_4host
1768,146.0,topology_4host
1769,-9.0,topology_4host
1770,184.0,topology_4host
1771,147.0,topology_4host
1772,152.0,topology_4host
1773,114.0,topology_4host
1774,123.0,topology_4host
1775,96.0,topology_4host
1776,140.0,topology_4host
1777,156.0,topology_4host
1778,112.0,topology_4host
1779,163.0,topology_4host
1780,146.0,topology_4host
1781,116.0,topology_4host
1782,-4.0,topology_4host
1783,129.0,topology_4host
1784,159.0,topology_4host
1785,10.0,topology_4host
1786,147.0,topology_4host
1787,134.0,topology_4host
1788,104.0,topology_4host
1789,141.0,topology_4host
1790,84.0,topology_4host
1791,115.0,topology_4host
1792,117.0,topology_4host
1793,39.0,topology_4host
1794,143.0,topology_4host
1795,77.0,topology_4host
1796,115.0,topology_4host
1797,86.0,topology_4host
1798,73.0,topology_4host
1799,127.0,topology_4host
1800,105.0,topology_4host
1801,100.0,topology_4host
1802,134.0,topology_4host
1803,99.0,topology_4host
1804,100.0,topology_4host
1805,102.0,topology_4host
1806,171.0,topology_4host
1807,175.0,topology_4host
1808,179.0,topology_4host
1809,131.0,topology_4host
1810,86.0,topology_4host
1811,109.0,topology_4host
1812,18.0,topology_4host
1813,-1.0,topology_4host
1814,-11.0,topology_4host
1815,134.0,topology_4host
1816,125.0,topology_4host
1817,143.0,topology_4host
1818,139.0,topology_4host
1819,108.0,topology_4host
1820,83.0,topology_4host
1821,120.0,topology_4host
1822,96.0,topology_4host
1823,60.0,topology_4host
1824,111.0,topology_4host
1825,137.0,topology_4host
1826,124.0,topology_4host
1827,96.0,topology_4host
1828,141.0,topology_4host
1829,118.0,topology_4host
1830,178.0,topology_4host
1831,109.0,topology_4host
1832,103.0,topology_4host
1833,139.0,topology_4host
1834,-3.0,topology_4host
1835,120.0,topology_4host
1836,127.0,topology_4host
1837,132.0,topology_4host
1838,121.0,topology_4host
1839,-6.0,topology_4host
1840,100.0,topology_4host
1841,158.0,topology_4host
1842,-5.0,topology_4host
1843,132.0,topology_4host
1844,124.0,topology_4host
1845,77.0,topology_4host
1846,94.0,topology_4host
1847,150.0,topology_4host
1848,152.0,topology_4host
1849,128.0,topology_4host
1850,124.0,topology_4host
1851,38.0,topology_4host
1852,137.0,topology_4host
1853,150.0,topology_4host
1854,121.0,topology_4host
1855,52.0,topology_4host
1856,98.0,topology_4host
1857,112.0,topology_4host
1858,165.0,topology_4host
1859,148.0,topology_4host
1860,102.0,topology_4host
1861,138.0,topology_4host
1862,106.0,topology_4host
1863,135.0,topology_4host
1864,57.0,topology_4host
1865,64.0,topology_4host
1866,81.0,topology_4host
1867,147.0,topology_4host
1868,164.0,topology_4host
1869,125.0,topology_4host
1870,147.0,topology_4host
1871,95.0,topology_4host
1872,55.0,topology_4host
1873,3.0,topology_4host
1874,121.0,topology_4host
1875,141.0,topology_4host
1876,167.0,topology_4host
1877,137.0,topology_4host
1878,46.0,topology_4host
1879,142.0,topology_4host
1880,133.0,topology_4host
1881,125.0,topology_4host
1882,114.0,topology_4host
1883,140.0,topology_4host
1884,114.0,topology_4host
1885,-25.0,topology_4host
1886,154.0,topology_4host
1887,138.0,topology_4host
1888,37.0,topology_4host
1889,121.0,topology_4host
1890,-34.0,topology_4host
1891,112.0,topology_4host
1892,122.0,topology_4host
1893,159.0,topology_4host
1894,116.0,topology_4host
1895,63.0,topology_4host
1896,102.0,topology_4host
1897,177.0,topology_4host
1898,152.0,topology_4host
1899,156.0,topology_4host
1900,-63.0,topology_4host
1901,96.0,topology_4host
1902,173.0,topology_4host
1903,154.0,topology_4host
1904,162.0,topology_4host
1905,-40.0,topology_4host
1906,109.0,topology_4host
1907,154.0,topology_4host
1908,152.0,topology_4host
1909,112.0,topology_4host
1910,120.0,topology_4host
1911,157.0,topology_4host
1912,92.0,topology_4host
1913,64.0,topology_4host
1914,6.0,topology_4host
1915,-11.0,topology_4host
1916,-51.0,topology_4host
1917,156.0,topology_4host
1918,-8.0,topology_4host
1919,145.0,topology_4host
1920,40.0,topology_4host
1921,69.0,topology_4host
1922,177.0,topology_4host
1923,114.0,topology_4host
1924,111.0,topology_4host
1925,163.0,topology_4host
1926,133.0,topology_4host
1927,68.0,topology_4host
1928,7.0,topology_4host
1929,113.0,topology_4host
1930,131.0,topology_4host
1931,125.0,topology_4host
1932,109.0,topology_4host
1933,152.0,topology_4host
1934,147.0,topology_4host
1935,163.0,topology_4host
1936,34.0,topology_4host
1937,102.0,topology_4host
1938,19.0,topology_4host
1939,145.0,topology_4host
1940,92.0,topology_4host
1941,130.0,topology_4host
1942,142.0,topology_4host
1943,116.0,topology_4host
1944,174.0,topology_4host
1945,11.0,topology_4host
1946,111.0,topology_4host
1947,26.0,topology_4host
1948,103.0,topology_4host
1949,137.0,topology_4host
1950,94.0,topology_4host
1951,158.0,topology_4host
1952,45.0,topology_4host
1953,161.0,topology_4host
1954,114.0,topology_4host
1955,20.0,topology_4host
1956,97.0,topology_4host
1957,132.0,topology_4host
1958,117.0,topology_4host
1959,133.0,topology_4host
1960,22.0,topology_4host
1961,135.0,topology_4host
1962,97.0,topology_4host
1963,161.0,topology_4host
1964,117.0,topology_4host
1965,151.0,topology_4host
1966,122.0,topology_4host
1967,157.0,topology_4host
1968,-9.0,topology_4host
1969,61.0,topology_4host
1970,129.0,topology_4host
1971,127.0,topology_4host
1972,108.0,topology_4host
1973,104.0,topology_4host
1974,73.0,topology_4host
1975,156.0,topology_4host
1976,84.0,topology_4host
1977,149.0,topology_4host
1978,91.0,topology_4host
1979,175.0,topology_4host
1980,141.0,topology_4host
1981,60.0,topology_4host
1982,-4.0,topology_4host
1983,11.0,topology_4host
1984,128.0,topology_4host
1985,81.0,topology_4host
1986,175.0,topology_4host
1987,50.0,topology_4host
1988,159.0,topology_4host
1989,201.0,topology_4host
1990,115.0,topology_4host
1991,139.0,topology_4host
1992,29.0,topology_4host
1993,170.0,topology_4host
1994,-44.0,topology_4host
1995,101.0,topology_4host
1996,92.0,topology_4host
1997,-12.0,topology_4host
1998,107.0,topology_4host
1999,145.0,topology_4host
2000,154.0,topology_4host
2001,-25.0,topology_4host
2002,139.0,topology_4host
2003,136.0,topology_4host
2004,66.0,topology_4host
2005,-43.0,topology_4host
2006,149.0,topology_4host
2007,160.0,topology_4host
2008,120.0,topology_4host
2009,114.0,topology_4host
2010,88.0,topology_4host
2011,117.0,topology_4host
2012,2.0,topology_4host
2013,2.0,topology_4host
2014,101.0,topology_4host
2015,143.0,topology_4host
2016,57.0,topology_4host
2017,159.0,topology_4host
2018,113.0,topology_4host
2019,60.0,topology_4host
2020,150.0,topology_4host
2021,103.0,topology_4host
2022,136.0,topology_4host
2023,52.0,topology_4host
2024,90.0,topology_4host
2025,178.0,topology_4host
2026,80.0,topology_4host
2027,133.0,topology_4host
2028,135.0,topology_4host
2029,163.0,topology_4host
2030,152.0,topology_4host
2031,161.0,topology_4host
2032,147.0,topology_4host
2033,131.0,topology_4host
2034,134.0,topology_4host
2035,159.0,topology_4host
2036,142.0,topology_4host
2037,68.0,topology_4host
2038,122.0,topology_4host
2039,159.0,topology_4host
2040,-12.0,topology_4host
2041,44.0,topology_4host
2042,144.0,topology_4host
2043,106.0,topology_4host
2044,25.0,topology_4host
2045,162.0,topology_4host
2046,5.0,topology_4host
2047,55.0,topology_4host
2048,142.0,topology_4host
2049,192.0,topology_4host
2050,148.0,topology_4host
2051,119.0,topology_4host
2052,119.0,topology_4host
2053,109.0,topology_4host
2054,122.0,topology_4host
2055,153.0,topology_4host
2056,153.0,topology_4host
2057,106.0,topology_4host
2058,115.0,topology_4host
2059,121.0,topology_4host
2060,46.0,topology_4host
2061,141.0,topology_4host
2062,4.0,topology_4host
2063,-1.0,topology_4host
2064,74.0,topology_4host
2065,25.0,topology_4host
2066,111.0,topology_4host
2067,8.0,topology_4host
2068,129.0,topology_4host
2069,143.0,topology_4host
2070,180.0,topology_4host
2071,29.0,topology_4host
2072,121.0,topology_4host
2073,5.0,topology_4host
2074,118.0,topology_4host
2075,115.0,topology_4host
2076,113.0,topology_4host
2077,102.0,topology_4host
2078,-33.0,topology_4host
2079,176.0,topology_4host
2080,-1.0,topology_4host
2081,142.0,topology_4host
2082,99.0,topology_4host
2083,146.0,topology_4host
2084,141.0,topology_4host
2085,134.0,topology_4host
2086,-3.0,topology_4host
2087,146.0,topology_4host
2088,171.0,topology_4host
2089,171.0,topology_4host
2090,43.0,topology_4host
2091,129.0,topology_4host
2092,138.0,topology_4host
2093,97.0,topology_4host
2094,59.0,topology_4host
2095,-45.0,topology_4host
2096,73.0,topology_4host
2097,172.0,topology_4host
2098,164.0,topology_4host
2099,176.0,topology_4host
2100,150.0,topology_4host
2101,94.0,topology_4host
2102,161.0,topology_4host
2103,133.0,topology_4host
2104,-12.0,topology_4host
2105,146.0,topology_4host
2106,44.0,topology_4host
2107,134.0,topology_4host
2108,140.0,topology_4host
2109,137.0,topology_4host
2110,144.0,topology_4host
2111,35.0,topology_4host
2112,140.0,topology_4host
2113,145.0,topology_4host
2114,190.0,topology_4host
2115,107.0,topology_4host
2116,70.0,topology_4host
2117,187.0,topology_4host
2118,33.0,topology_4host
2119,121.0,topology_4host
2120,110.0,topology_4host
2121,145.0,topology_4host
2122,-19.0,topology_4host
2123,97.0,topology_4host
2124,101.0,topology_4host
2125,87.0,topology_4host
2126,7.0,topology_4host
2127,100.0,topology_4host
2128,88.0,topology_4host
2129,97.0,topology_4host
2130,7.0,topology_4host
2131,153.0,topology_4host
2132,-27.0,topology_4host
2133,81.0,topology_4host
2134,125.0,topology_4host
2135,18.0,topology_4host
2136,76.0,topology_4host
2137,155.0,topology_4host
2138,133.0,topology_4host
2139,145.0,topology_4host
2140,156.0,topology_4host
2141,132.0,topology_4host
2142,146.0,topology_4host
2143,128.0,topology_4host
2144,148.0,topology_4host
2145,75.0,topology_4host
2146,138.0,topology_4host
2147,178.0,topology_4host
2148,78.0,topology_4host
2149,106.0,topology_4host
2150,131.0,topology_4host
2151,119.0,topology_4host
2152,-6.0,topology_4host
2153,86.0,topology_4host
2154,127.0,topology_4host
2155,149.0,topology_4host
2156,-5.0,topology_4host
2157,-53.0,topology_4host
2158,140.0,topology_4host
2159,103.0,topology_4host
2160,143.0,topology_4host
2161,109.0,topology_4host
2162,102.0,topology_4host
2163,29.0,topology_4host
2164,175.0,topology_4host
2165,95.0,topology_4host
2166,142.0,topology_4host
2167,161.0,topology_4host
2168,103.0,topology_4host
2169,126.0,topology_4host
2170,1.0,topology_4host
2171,154.0,topology_4host
2172,85.0,topology_4host
2173,109.0,topology_4host
2174,150.0,topology_4host
2175,134.0,topology_4host
2176,164.0,topology_4host
2177,112.0,topology_4host
2178,114.0,topology_4host
2179,62.0,topology_4host
2180,69.0,topology_4host
2181,65.0,topology_4host
2182,119.0,topology_4host
2183,39.0,topology_4host
2184,157.0,topology_4host
2185,162.0,topology_4host
2186,106.0,topology_4host
2187,114.0,topology_4host
2188,-5.0,topology_4host
2189,108.0,topology_4host
2190,120.0,topology_4host
2191,109.0,topology_4host
2192,140.0,topology_4host
2193,165.0,topology_4host
2194,130.0,topology_4host
2195,112.0,topology_4host
2196,104.0,topology_4host
2197,76.0,topology_4host
2198,17.0,topology_4host
2199,154.0,topology_4host
2200,67.0,topology_4host
2201,137.0,topology_4host
2202,116.0,topology_4host
2203,101.0,topology_4host
2204,119.0,topology_4host
2205,102.0,topology_4host
2206,45.0,topology_4host
2207,-86.0,topology_4host
2208,-78.0,topology_4host
2209,86.0,topology_4host
2210,167.0,topology_4host
2211,115.0,topology_4host
2212,77.0,topology_4host
